protocol,method,schedule,role,target,region,r2,mae,rmse,finale,relative_finale,worste,mape,auc_error,tailmean_error,n_points
strict,KMTL-m2,811,extra_unseen,raw,full,0.5622753318590532,0.09636610916895552,0.11695559379650615,0.029100108342922315,0.0110215187043593,0.45236362630265425,0.03307493778728423,0.09627840214699086,0.04253286355942487,1647
strict,KMTL-m2,811,extra_unseen,raw,tail20,-2.115747035093397,0.07059570296760669,0.07991749245880327,0.029100108342922315,0.0110215187043593,0.18848013530351082,0.02604770157225859,0.07074006990134915,0.06804705350075801,330
strict,KMTL-m2,811,extra_unseen,raw,decay,-2.0762322167661162,0.07124896706701914,0.08064079353130953,0.029100108342922315,0.0110215187043593,0.18848013530351082,0.02627145062526919,0.07125224230546867,0.06877527787860727,340
strict,KMTL-m2,811,extra_unseen,raw,final1000,-2.2635491007516446,0.05769960608193426,0.06723988759685937,0.029100108342922315,0.0110215187043593,0.18848013530351082,0.021463490851850068,0.05762672439451204,0.055999362571211186,51
strict,KMTL-m2,811,extra_unseen,raw,stable,0.47965297725905565,0.10290002524750057,0.12468068904978362,0.12549722191763069,0.04522851645815787,0.45236362630265425,0.03484478142545187,0.10275758236935154,0.035706221731941046,1307
strict,KMTL-m3,cosine,fit,ema,full,0.982279940347743,0.01482363527740874,0.025840050508965227,0.010000975334921947,0.003749912174712764,0.2291328754430415,0.004902517465210499,0.014760000228738286,0.0035303179803376494,1647
strict,KMTL-m3,cosine,fit,ema,tail20,0.6085848632564728,0.004235331311473973,0.005258429276170552,0.010000975334921947,0.003749912174712764,0.015237302349282444,0.001583087991667237,0.004221884762243238,0.0009367606171233334,330
strict,KMTL-m3,cosine,fit,ema,decay,0.6085848632564728,0.004235331311473973,0.005258429276170552,0.010000975334921947,0.003749912174712764,0.015237302349282444,0.001583087991667237,0.004221884762243238,0.0009367606171233334,330
strict,KMTL-m3,cosine,fit,ema,final1000,-14.565292491493906,0.00844770989718145,0.008822615059740104,0.010000975334921947,0.003749912174712764,0.015237302349282444,0.003165856672582135,0.0084899640664741,0.008447709897181799,51
strict,KMTL-m3,cosine,fit,ema,stable,0.9791785066198772,0.017476741054750028,0.028776500664551407,0.005420419777596219,0.002012550115007273,0.2291328754430415,0.005734265169287398,0.017400905259495038,0.004180184290027089,1317
strict,KMTL-m3,cosine,fit,raw,full,0.9186787244000956,0.03724443271396932,0.05327595364788861,0.010810949865891928,0.004085497180822517,0.44547879680385716,0.012903051401939982,0.03712845431748031,0.0003082061604997577,1647
strict,KMTL-m3,cosine,fit,raw,tail20,0.04311473095016527,0.031208997723546277,0.039796899433385005,0.010810949865891928,0.004085497180822517,0.1427873434682838,0.011667122509946061,0.031244191485504818,0.00036973959564212677,330
strict,KMTL-m3,cosine,fit,raw,decay,0.04311473095016527,0.031208997723546277,0.039796899433385005,0.010810949865891928,0.004085497180822517,0.1427873434682838,0.011667122509946061,0.031244191485504818,0.00036973959564212677,330
strict,KMTL-m3,cosine,fit,raw,final1000,-0.0016767191347875077,0.033986486116513,0.04285063049625373,0.010810949865891928,0.004085497180822517,0.1104718227251924,0.012788977789502012,0.0338790112049699,0.002761865943847752,51
strict,KMTL-m3,cosine,fit,raw,stable,0.9129326775504193,0.03875672849744662,0.05614868807338998,0.005480651156188454,0.0020349589593239435,0.44547879680385716,0.013212737456881509,0.03861484172276382,0.00047807867342797294,1317
strict,KMTL-m3,wsd,test,ema,full,0.9400326034281548,0.035416947621006466,0.04439519018655757,0.06420036284620867,0.024150569046421575,0.2344643401359905,0.012420700027015655,0.03534774020674761,0.0187180328043981,1647
strict,KMTL-m3,wsd,test,ema,tail20,-3.504819033737186,0.07070973614387624,0.07133053207266045,0.06420036284620867,0.024150569046421575,0.08408343535496643,0.02621211205983856,0.07075938861878818,0.07070973614387643,330
strict,KMTL-m3,wsd,test,ema,decay,-2.9169411034195836,0.0697314947448297,0.07056732885790465,0.06420036284620867,0.024150569046421575,0.08408343535496643,0.025837531782129584,0.06978759599841441,0.06973149474482954,340
strict,KMTL-m3,wsd,test,ema,final1000,-537.7563685102008,0.06743628314404132,0.06750850930091859,0.06420036284620867,0.024150569046421575,0.07484164379334457,0.025334533011014505,0.0673945887405266,0.06743628314404138,51
strict,KMTL-m3,wsd,test,ema,stable,0.9642530461175511,0.026490439570432716,0.03447066347313416,0.039037777007032926,0.014054302876426644,0.2344643401359905,0.008930476005027334,0.026406013369053637,0.005447507127469553,1307
strict,KMTL-m3,wsd,test,raw,full,0.8613859101976789,0.04830756731702499,0.06489944650419935,0.08680590679764189,0.03293426984301367,0.4399790462741553,0.016926462247928556,0.048176896047754714,0.022921657771308723,1647
strict,KMTL-m3,wsd,test,raw,tail20,-1.5428771807052826,0.0739495854930173,0.08306952577533651,0.08680590679764189,0.03293426984301367,0.18668631844017547,0.02763106626988994,0.07393568751503073,0.07256222572682702,330
strict,KMTL-m3,wsd,test,raw,decay,-1.3913516571744204,0.07298751797380873,0.08236798286559133,0.08680590679764189,0.03293426984301367,0.18668631844017547,0.027260343322199093,0.07304947200195086,0.07164096290662414,340
strict,KMTL-m3,wsd,test,raw,final1000,-2.9387620801650858,0.07351989310244068,0.08499622744775358,0.08680590679764189,0.03293426984301367,0.18668631844017547,0.02795008988438435,0.07401049648740782,0.073519893102441,51
strict,KMTL-m3,wsd,test,raw,stable,0.8816632017598287,0.04188738122421208,0.059520767719234854,0.008065663040820237,0.002871762334354186,0.4399790462741553,0.014238229986832933,0.041747921060786904,0.010247928814914875,1307
