protocol,method,schedule,role,target,region,r2,mae,rmse,finale,relative_finale,worste,mape,auc_error,tailmean_error,n_points
strict,FSL-MPL+ source,cosine,fit,ema,stable,0.9707287607801456,0.0135211175007576,0.0341194952527481,0.0007612031217267,0.0002826274519377,0.360320901670474,0.0042465712339226,0.0133942026566122,0.0054851585353419,1317
strict,FSL-MPL+ source,cosine,fit,raw,full,0.945515578592886,0.0341691477530769,0.0436079140341206,0.020028871662816,0.0075689832742314,0.1948141802497489,0.0120240174981282,0.0341400877419997,0.0003140008176631,1647
strict,FSL-MPL+ source,cosine,fit,raw,tail20,0.0460248203222011,0.0311825793304729,0.0397363379823171,0.020028871662816,0.0075689832742314,0.1376308724727781,0.0116668280179522,0.031213003303627,0.0017329155196481,330
strict,FSL-MPL+ source,cosine,fit,raw,decay,0.0460248203222011,0.0311825793304729,0.0397363379823171,0.020028871662816,0.0075689832742314,0.1376308724727781,0.0116668280179522,0.031213003303627,0.0017329155196481,330
strict,FSL-MPL+ source,cosine,fit,raw,final1000,-0.0157764540337332,0.0339288067211093,0.0431511622016683,0.020028871662816,0.0075689832742314,0.119127220713318,0.0128069306052745,0.0338035922130178,0.0056743690304834,51
strict,FSL-MPL+ source,cosine,fit,raw,stable,0.9452493011011912,0.0349174906380118,0.0445252998176443,0.0007009717431345,0.0002602699365957,0.1948141802497489,0.0121135182790379,0.0348890556187198,0.0008268955718868,1317
strict,FSL-MPL+ source,wsd,test,ema,full,0.951217517671329,0.0284906960602742,0.0400414938333787,0.0290136756004915,0.0109142183130437,0.3540719616964125,0.0097567804358845,0.0283916364475232,0.0188114739905338,1647
strict,FSL-MPL+ source,wsd,test,ema,tail20,0.5630233185754923,0.0194224967591583,0.0222160027223565,0.0290136756004915,0.0109142183130437,0.0469796472696182,0.0071869219827353,0.0193697961818036,0.0047709934525359,330
strict,FSL-MPL+ source,wsd,test,ema,decay,0.5617035587156303,0.0203667399529575,0.0236055503487802,0.0290136756004915,0.0109142183130437,0.0543226908804284,0.0075208657790914,0.0203079063499231,0.0031151770172161,340
strict,FSL-MPL+ source,wsd,test,ema,final1000,-88.32210576797125,0.0273897100494795,0.0274879141783484,0.0290136756004915,0.0109142183130437,0.0331280766456645,0.0102906390683351,0.0273494748285661,0.0273897100494795,51
strict,FSL-MPL+ source,wsd,test,ema,stable,0.9435783868860044,0.030604043479163,0.0433064786684112,0.0497388852067324,0.0179068945781747,0.3540719616964125,0.0103384261767488,0.0304728785634108,0.0245154229902544,1307
strict,FSL-MPL+ source,wsd,test,raw,full,0.9157613943613326,0.0402453645783326,0.0505932861722098,0.0516192195519247,0.019584396598401,0.1929296870048933,0.0140438117148831,0.0402090080333892,0.0146078490236232,1647
strict,FSL-MPL+ source,wsd,test,raw,tail20,0.2299513354744564,0.036165169227372,0.0457128317261641,0.0516192195519247,0.019584396598401,0.1478464557178176,0.0134425266680446,0.0361680463912621,0.0066234830354865,330
strict,FSL-MPL+ source,wsd,test,raw,decay,0.2484745195949258,0.0366605124159989,0.0461751763521709,0.0516192195519247,0.019584396598401,0.1478464557178176,0.0136054424721909,0.0365868120317421,0.0050246451790108,340
strict,FSL-MPL+ source,wsd,test,raw,final1000,-0.6063627354112366,0.0433393844613202,0.0542802183884552,0.0516192195519247,0.019584396598401,0.1478464557178176,0.0164976268201815,0.0433511915920972,0.0334733200078791,51
strict,FSL-MPL+ source,wsd,test,raw,stable,0.91078454204776,0.0411779198462694,0.0516807338010326,0.0807109991729451,0.0287369812276938,0.1929296870048933,0.0141578480901818,0.0411216746644016,0.0197150013028091,1307
strict,FSL-MPL+ source,811,extra_unseen,ema,full,0.9496653774124904,0.0284614038542514,0.0413121438386508,0.0094707955975903,0.0035556692393927,0.3611585563948836,0.009712756369145,0.0283661102502769,0.0222032079252194,1647
strict,FSL-MPL+ source,811,extra_unseen,ema,tail20,0.740799387636325,0.0086311411527444,0.0102471541436052,0.0094707955975903,0.0035556692393927,0.0218228653229051,0.0032237002139202,0.0086251375330967,0.0078363256584763,330
strict,FSL-MPL+ source,811,extra_unseen,ema,decay,0.7445400936804758,0.0094171687518859,0.0119654755000902,0.0094707955975903,0.0035556692393927,0.0545199498035469,0.0035046873318468,0.0093505663803559,0.0065659608001809,340
strict,FSL-MPL+ source,811,extra_unseen,ema,final1000,-21.115173991571524,0.0109068229351165,0.0112158796020218,0.0094707955975903,0.0035556692393927,0.017225964823619,0.0040936389156931,0.0108579917896068,0.0109068229351168,51
strict,FSL-MPL+ source,811,extra_unseen,ema,stable,0.9362595022161936,0.0334155277523419,0.0459719905916036,0.0541311166313671,0.0194574093450697,0.3611585563948836,0.0113277092939203,0.0332821209309324,0.0296871538828611,1307
strict,FSL-MPL+ source,811,extra_unseen,raw,full,0.9162783575901228,0.0405247684450387,0.0511492602336737,0.0327475731375503,0.0124029775286273,0.1864553539142566,0.0141087186276869,0.0404943564481449,0.0187641668880171,1647
strict,FSL-MPL+ source,811,extra_unseen,raw,tail20,0.1827311578269072,0.0315215806296856,0.0409301394734295,0.0327475731375503,0.0124029775286273,0.1509088935088667,0.0117693564983979,0.0314681780035415,0.0062416407557601,330
strict,FSL-MPL+ source,811,extra_unseen,raw,decay,0.2043673780189718,0.0316859353737332,0.041011110131865,0.0327475731375503,0.0124029775286273,0.1509088935088667,0.0118215258146515,0.0316838426283805,0.0057121626813851,340
strict,FSL-MPL+ source,811,extra_unseen,raw,final1000,-0.0489273194461341,0.028626225927622,0.038120150063675,0.0327475731375503,0.0124029775286273,0.125665124374545,0.0107463799325322,0.0285988602580583,0.0080955242525271,51
strict,FSL-MPL+ source,811,extra_unseen,raw,stable,0.9042905474850796,0.0428240823273982,0.0534724487270293,0.0468367258727742,0.0168797013560456,0.1864553539142566,0.0147037037512004,0.0427821195330855,0.0251313834554216,1307
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,full,0.98935274996504,0.0062851385462624,0.0200299329237854,0.0008497632556925,0.0003186226814316,0.286107342080208,0.0019793012085662,0.0062017889629564,0.0022800392716875,1647
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,tail20,0.8786315191277666,0.0022421472695968,0.0029281288724682,0.0008497632556925,0.0003186226814316,0.0101216866594167,0.0008379194422198,0.0022443424641713,0.0008516186278049,330
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,decay,0.8786315191277666,0.0022421472695968,0.0029281288724682,0.0008497632556925,0.0003186226814316,0.0101216866594167,0.0008379194422198,0.0022443424641713,0.0008516186278049,330
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,final1000,-0.0843161583712295,0.0017550147802674,0.002328609434515,0.0008497632556925,0.0003186226814316,0.007003371846201,0.0006577107475729,0.0017384720154125,0.0003530551247061,51
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,ema,stable,0.9874385692973686,0.0072981887522606,0.0223512387044684,0.0002587888832996,9.608584172761518e-05,0.286107342080208,0.0022652966397692,0.0071949327669038,0.0030647371508316,1317
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,raw,full,0.9512935177355432,0.0328642097361933,0.0412308723458891,0.0199621619451213,0.0075437734298647,0.1384444171358971,0.0116247298743361,0.0328569208044824,0.0015584848691498,1647
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,raw,tail20,0.0464884449614116,0.0311613761005142,0.0397266810307394,0.0199621619451213,0.0075437734298647,0.1384444171358971,0.0116575267111425,0.0311903099355777,0.0014186396492861,330
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,raw,decay,0.0464884449614116,0.0311613761005142,0.0397266810307394,0.0199621619451213,0.0075437734298647,0.1384444171358971,0.0116575267111425,0.0311903099355777,0.0014186396492861,330
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,raw,final1000,-0.01378947523002,0.0338868812044901,0.0431089371555076,0.0199621619451213,0.0075437734298647,0.1188369132324336,0.0127894553208396,0.0337557377771194,0.0053327888286278,51
strict,FSL-MPL+ source + NCPL-lite,cosine,fit,raw,stable,0.95220889327664,0.0332908878681402,0.0415992559415854,0.0003190202618919,0.0001184518265516,0.136258782315521,0.0116165119881204,0.0332895585880319,0.0015935258126233,1317
strict,FSL-MPL+ source + NCPL-lite,wsd,test,ema,full,0.9590146253496702,0.024831510164085,0.0367022575215486,0.0833017700550127,0.0313360401750676,0.2798662116430708,0.0087571683777807,0.0247362777942886,0.0200753070994723,1647
strict,FSL-MPL+ source + NCPL-lite,wsd,test,ema,tail20,-2.5343366854683387,0.0594253500000012,0.063181618691099,0.0833017700550127,0.0313360401750676,0.0874269091517803,0.0221045946209546,0.0594632951366155,0.059425350000001,330
strict,FSL-MPL+ source + NCPL-lite,wsd,test,ema,decay,-2.04796040067364,0.0577826004904251,0.0622493495966266,0.0833017700550127,0.0313360401750676,0.0874269091517803,0.0214922764173698,0.0578250292614166,0.0577826004904249,340
strict,FSL-MPL+ source + NCPL-lite,wsd,test,ema,final1000,-789.0165191487329,0.0817158487300658,0.0817486135748693,0.0833017700550127,0.0313360401750676,0.0874269091517803,0.030699863794003,0.0816755737117088,0.0817158487300653,51
strict,FSL-MPL+ source + NCPL-lite,wsd,test,ema,stable,0.979258481617244,0.0162596886560853,0.0262573199056051,0.0053683485748314,0.001932702182384,0.2798662116430708,0.0054442864087981,0.0161629370546666,0.0102662177705328,1307
strict,FSL-MPL+ source + NCPL-lite,wsd,test,raw,full,0.910934424584537,0.0409318003229007,0.052022622697537,0.1059073140064459,0.04018136768006,0.2021621878869521,0.0145649650011865,0.0409019111312647,0.0242789320663829,1647
strict,FSL-MPL+ source + NCPL-lite,wsd,test,raw,tail20,-1.1337607429119947,0.0653043475866733,0.0760942602243998,0.1059073140064459,0.04018136768006,0.2021621878869521,0.0244599840705108,0.0652867639975549,0.0612778395829516,330
strict,FSL-MPL+ source + NCPL-lite,wsd,test,raw,decay,-0.9944891186386215,0.0642146728404297,0.0752233280119702,0.1059073140064459,0.04018136768006,0.2021621878869521,0.0240422984766069,0.0642234590900235,0.0596920686522195,340
strict,FSL-MPL+ source + NCPL-lite,wsd,test,raw,final1000,-4.19825635236757,0.0877994586884652,0.097644688074538,0.1059073140064459,0.04018136768006,0.2021621878869521,0.0333298223656543,0.08829148145859,0.0877994586884649,51
strict,FSL-MPL+ source + NCPL-lite,wsd,test,raw,stable,0.9352528372267463,0.0348750469518526,0.0440269892991696,0.0256037653913812,0.0091161667300612,0.1461610637182193,0.012099553079501,0.0348634829484098,0.0150666394579781,1307
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,ema,full,0.9626681085865132,0.0227463240944842,0.0355782286094308,0.0634699247977885,0.0238288385494762,0.2869528063415418,0.0080337088768006,0.0226536964872696,0.0166414709240863,1647
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,ema,tail20,-8.676537301770132,0.0622806493452303,0.0626102222041277,0.0634699247977885,0.0238288385494762,0.0761014124670964,0.0231915141054661,0.0623076417623948,0.0622806493452303,330
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,ema,decay,-5.817174491539822,0.0610294360662349,0.0618117148896647,0.0634699247977885,0.0238288385494762,0.0761014124670964,0.0227201742783801,0.0611149853388692,0.0610294360662346,340
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,ema,final1000,-742.0540269668118,0.0649595303809102,0.0650127227049416,0.0634699247977885,0.0238288385494762,0.0713340299142575,0.0243776759341316,0.0649106814414079,0.0649595303809107,51
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,ema,stable,0.9818682057518062,0.0127874426328199,0.0245191818619548,0.0009761171501967,0.0003508649394665,0.2869528063415418,0.0042132052528242,0.0126870008111407,0.0050944868779261,1307
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,raw,full,0.9202476110574622,0.0393807131980111,0.0499220415806977,0.0867467023377486,0.0328548743217831,0.2051643525769528,0.0139933494833889,0.0393557442480066,0.0200805119612885,1647
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,raw,tail20,-1.5931776514079123,0.0629293934286827,0.0729082860070499,0.0867467023377486,0.0328548743217831,0.2051643525769528,0.0236204087567756,0.06280569333227,0.0606859644425141,330
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,raw,decay,-1.4912559206038796,0.0624580109334098,0.0725695460766481,0.0867467023377486,0.0328548743217831,0.2051643525769528,0.0234356196313937,0.0624802911814864,0.0601756379474389,340
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,raw,final1000,-2.7896976019277084,0.0658884365953614,0.0724576395052988,0.0867467023377486,0.0328548743217831,0.1565979977215343,0.0248364039949397,0.0660700721097254,0.062148231698321,51
strict,FSL-MPL+ source + NCPL-lite,811,extra_unseen,raw,stable,0.9407342158639036,0.0333774375820696,0.0420779597804553,0.0082705079087896,0.0029806460840665,0.142101510571857,0.0115370588557519,0.0333714160888775,0.0096502573053656,1307
strict,Tuned MTL,cosine,fit,ema,full,0.998853866278071,0.0038193556581077,0.0065717103539386,0.0008600639925497,0.0003224849905821,0.0881878943134015,0.001289969037744,0.0037946262392165,0.0002010805691217,1647
strict,Tuned MTL,cosine,fit,ema,tail20,0.8813873913694045,0.0022176022079415,0.0028946939777042,0.0008600639925497,0.0003224849905821,0.0101266230819758,0.0008287185968024,0.0022194293267864,0.0007780826122489,330
strict,Tuned MTL,cosine,fit,ema,decay,0.8813873913694045,0.0022176022079415,0.0028946939777042,0.0008600639925497,0.0003224849905821,0.0101266230819758,0.0008287185968024,0.0022194293267864,0.0007780826122489,330
strict,Tuned MTL,cosine,fit,ema,final1000,-0.0938775753753009,0.0017669470076354,0.0023388536509039,0.0008600639925497,0.0003224849905821,0.0071221669285437,0.0006621562699038,0.00175261442739,0.0004757870088716,51
strict,Tuned MTL,cosine,fit,ema,stable,0.9986947896686869,0.0042207061809284,0.0072048060562291,0.0004421290751279,0.0001641583046159,0.0881878943134015,0.0014055443190734,0.0041902393834259,5.65014694764443e-05,1317
strict,Tuned MTL,cosine,fit,raw,full,0.9505298964729968,0.0330438585472795,0.0415528246057027,0.019951861208264,0.0075398807440311,0.1386845811724373,0.0116768309923858,0.0330189429424311,0.0040396047099591,1647
strict,Tuned MTL,cosine,fit,raw,tail20,0.0465699455491451,0.0311545748335795,0.0397249831923521,0.019951861208264,0.0075398807440311,0.1386845811724373,0.0116546558126602,0.0311832258346507,0.0013451036337301,330
strict,Tuned MTL,cosine,fit,raw,decay,0.0465699455491451,0.0311545748335795,0.0397249831923521,0.019951861208264,0.0075398807440311,0.1386845811724373,0.0116546558126602,0.0311832258346507,0.0013451036337301,330
strict,Tuned MTL,cosine,fit,raw,final1000,-0.0130809374339839,0.0338709457913536,0.043093870097311,0.019951861208264,0.0075398807440311,0.1187311236818673,0.0127828457209184,0.0337375121156579,0.0052100569444624,51
strict,Tuned MTL,cosine,fit,raw,stable,0.9512874676661948,0.0335172553775916,0.0419983639148592,0.0005023604537202,0.0001865258118013,0.130293741691331,0.0116823874155517,0.0334938412906821,0.0047147644329315,1317
strict,Tuned MTL,wsd,test,ema,full,0.9927805480539394,0.0100030759563985,0.0154038910570187,0.0166996667305037,0.0062819964957733,0.0822544807844183,0.0035673951592794,0.0099790941837368,0.0081508230042324,1647
strict,Tuned MTL,wsd,test,ema,tail20,0.1554626285154996,0.0297445514309681,0.0308849018131807,0.0166996667305037,0.0062819964957733,0.0468394013973729,0.0110176245937028,0.0297914134224353,0.0297445514309684,330
strict,Tuned MTL,wsd,test,ema,decay,0.2711316915473961,0.0290147027322806,0.0304407039655743,0.0166996667305037,0.0062819964957733,0.0468394013973729,0.0107457645310659,0.0290686107465662,0.0290147027322804,340
strict,Tuned MTL,wsd,test,ema,final1000,-47.37933221265513,0.0199760948835804,0.0202298305220296,0.0166996667305037,0.0062819964957733,0.0276352886406514,0.0075046822581665,0.0199322672275405,0.0199760948835803,51
strict,Tuned MTL,wsd,test,ema,stable,0.998256549075196,0.0050574347140114,0.0076126346286191,0.0066153099275201,0.0023816307297941,0.0822544807844183,0.0017000305178048,0.0050272835190328,0.0027233409020626,1307
strict,Tuned MTL,wsd,test,raw,full,0.9358599204008066,0.0350349026518066,0.044147086903361,0.0393052106819369,0.0149124461985411,0.1391436080541788,0.0123231088558984,0.0350068055586316,0.012354447971143,1647
strict,Tuned MTL,wsd,test,raw,tail20,0.0372075836613762,0.0413463601360252,0.0511146474032523,0.0393052106819369,0.0149124461985411,0.1391436080541788,0.0154478638222463,0.0413550879644295,0.031597041013919,330
strict,Tuned MTL,wsd,test,raw,decay,0.092381551845122,0.040953224807915,0.0507444284396007,0.0393052106819369,0.0149124461985411,0.1391436080541788,0.0152924732942892,0.0409935192995653,0.030924170894075,340
strict,Tuned MTL,wsd,test,raw,final1000,-0.3615043437602276,0.0395108891097135,0.049972294595703,0.0393052106819369,0.0149124461985411,0.1391436080541788,0.0150296388399397,0.0395477266426667,0.0260597048419799,51
strict,Tuned MTL,wsd,test,raw,stable,0.940338912414322,0.0334953238200722,0.0422624042586688,0.0243568040386925,0.0086721887673167,0.1299308865379504,0.0115506651611373,0.0334644561394626,0.0075237625895079,1307
strict,Tuned MTL,811,extra_unseen,ema,full,0.9945605213065288,0.0085129840590011,0.0135807252885589,0.0023267204718346,0.0008735325691616,0.0893410754828893,0.0030176364834394,0.0084903103567421,0.0025783650266024,1647
strict,Tuned MTL,811,extra_unseen,ema,tail20,-0.7008667679776102,0.0223211739274674,0.0262494619274365,0.0023267204718346,0.0008735325691616,0.0469589853161087,0.0082739646765015,0.0223259353699547,0.0220189249382825,330
strict,Tuned MTL,811,extra_unseen,ema,decay,-0.2166318456013962,0.0221951620084852,0.0261124834415026,0.0023267204718346,0.0008735325691616,0.0469589853161087,0.0082231802552301,0.0222552151878508,0.0219018026954525,340
strict,Tuned MTL,811,extra_unseen,ema,final1000,-1.2067673362588454,0.0029577864389234,0.0035429614909237,0.0023267204718346,0.0008735325691616,0.0097010006626661,0.0011099544875555,0.0028966649563569,0.001002057685373,51
strict,Tuned MTL,811,extra_unseen,ema,stable,0.998340096248128,0.0049537334830068,0.0074186868084017,0.0022230785028853,0.0007990847248068,0.0893410754828893,0.0016634781954449,0.0049224713516822,0.002448389990544,1307
strict,Tuned MTL,811,extra_unseen,raw,full,0.9420522126994798,0.0336595927185071,0.0425538556312479,0.0209500570681253,0.007934728046808,0.1539843231264779,0.0118023079372138,0.0336361935401911,0.0060174060638047,1647
strict,Tuned MTL,811,extra_unseen,raw,tail20,-0.051065114262579,0.0361757464112761,0.0464168393034295,0.0209500570681253,0.007934728046808,0.1539843231264779,0.0135407833003905,0.0360770267349345,0.0204242400355663,330
strict,Tuned MTL,811,extra_unseen,raw,decay,-0.0370893822683755,0.0364437812569108,0.0468223631124334,0.0209500570681253,0.007934728046808,0.1539843231264779,0.013634996062252,0.0364852461339993,0.0210480045766567,340
strict,Tuned MTL,811,extra_unseen,raw,final1000,-0.0074623244027662,0.0284784600748467,0.0373590918195858,0.0209500570681253,0.007934728046808,0.1367825390878203,0.0106514992842209,0.0284908646073122,0.0018092409972165,51
strict,Tuned MTL,811,extra_unseen,raw,stable,0.9427080320663198,0.0329353202601619,0.0413713341980316,0.0095174692614783,0.0034300441759206,0.1241393639284274,0.0113255566269513,0.0329096517869128,0.0021073804368954,1307
